"source","text","nwords","contains_url","sentiment","dow","day","hour"
"Android","Chicago murder rate is record setting - 4,331 shooting victims with 762 murders in 2016. If Mayor can't do it he must ask for Federal help!",26,FALSE,"anger","Monday",367,12.5213888888884
"Android","@CNN just released a book called ""Unprecedented"" which explores the 2016 race &amp; victory. Hope it does well but used worst cover photo of me!",25,FALSE,"trust","Monday",367,13.5413888888888
"Android","Various media outlets and pundits say that I thought I was going to lose the election. Wrong, it all came together in the last week and.....",26,FALSE,"negative","Monday",367,13.6194444444441
"Android","I thought and felt I would win big, easily over the fabled 270 (306). When they cancelled fireworks, they knew, and so did I.",24,FALSE,NA,"Monday",367,13.7344444444443
"Android","North Korea just stated that it is in the final stages of developing a nuclear weapon capable of reaching parts of the U.S. It won't happen!",26,FALSE,"anticipation","Monday",367,18.0955555555561
"Android","China has been taking out massive amounts of money &amp; wealth from the U.S. in totally one-sided trade, but won't help with North Korea. Nice!",25,FALSE,"trust","Monday",367,18.7866666666664
"Android","General Motors is sending Mexican made model of Chevy Cruze to U.S. car dealers-tax free across border. Make in U.S.A.or pay big border tax!",24,FALSE,"negative","Tuesday",368,7.50138888888887
"Android","People must remember that ObamaCare just doesn't work, and it is not affordable - 116% increases (Arizona). Bill Clinton called it ""CRAZY""",22,FALSE,"anger","Tuesday",368,7.77583333333314
"Android","The Democrat Governor.of Minnesota said ""The Affordable Care Act (ObamaCare) is no longer affordable!"" - And, it is lousy healthcare.",20,FALSE,NA,"Tuesday",368,7.85416666666697
"Android","With all that Congress has to work on, do they really have to make the weakening of the Independent Ethics Watchdog, as unfair as it",25,FALSE,"disgust","Tuesday",368,10.0580555555557
"Android","........may be, their number one act and priority. Focus on tax reform, healthcare and so many other things of far greater importance! #DTS",23,FALSE,"positive","Tuesday",368,10.128055555555
"iOS","Instead of driving jobs and wealth away, AMERICA will become the world's great magnet for INNOVATION &amp; JOB CREATION.
https://t.co/siXrptsOrt",19,TRUE,"positive","Tuesday",368,12.003055555555
"Android","There should be no further releases from Gitmo. These are extremely dangerous people and should not be allowed back onto the battlefield.",22,FALSE,"fear","Tuesday",368,12.3452777777779
"iOS","""Trump is already delivering the jobs he promised America"" https://t.co/11spTMa6Tm",10,TRUE,"surprise","Tuesday",368,13.7463888888883
"Android","I will be having a general news conference on JANUARY ELEVENTH in N.Y.C. Thank you.",15,FALSE,NA,"Tuesday",368,18.975277777778
"Android","The ""Intelligence"" briefing on so-called ""Russian hacking"" was delayed until Friday, perhaps more time needed to build a case. Very strange!",21,FALSE,"positive","Tuesday",368,20.2477777777781
"Android","Julian Assange said ""a 14 year old could have hacked Podesta"" - why was DNC so careless? Also said Russians did not give him the info!",26,FALSE,NA,"Wednesday",369,7.37722222222237
"Android","Thank you to Ford for scrapping a new plant in Mexico and creating 700 new jobs in the U.S. This is just the beginning - much more to follow",29,FALSE,NA,"Wednesday",369,8.31916666666621
"Android","Somebody hacked the DNC but why did they not have ""hacking defense"" like the RNC has and why have they not responded to the terrible......",25,FALSE,"anger","Wednesday",369,8.45083333333287
"Android","things they did and said (like giving the questions to the debate to H). A total double standard! Media, as usual, gave them a pass.",25,FALSE,"positive","Wednesday",369,8.52555555555591
"Android","Republicans must be careful in that the Dems own the failed ObamaCare disaster, with its poor coverage and massive premium increases......",21,FALSE,"anger","Wednesday",369,8.93138888888825
"Android","like the 116% hike in Arizona. Also, deductibles are so high that it is practically useless. Don't let the Schumer clowns out of this web...",25,FALSE,"negative","Wednesday",369,9.03138888888952
"Android","massive increases of ObamaCare will take place this year and Dems are to blame for the mess. It will fall of its own weight - be careful!",27,FALSE,"negative","Wednesday",369,9.44583333333367
"Android","The Democrats, lead by head clown Chuck Schumer, know how bad ObamaCare is and what a mess they are in. Instead of working to fix it, they..",27,FALSE,"disgust","Thursday",370,6.96583333333319
"Android","...do the typical political thing and BLAME. The fact is ObamaCare was a lie from the beginning.""Keep you doctor, keep your plan!"" It is....",24,FALSE,"anger","Thursday",370,7.02583333333314
"Android","...time for Republicans &amp; Democrats to get together and come up with a healthcare plan that really works - much less expensive &amp; FAR BETTER!",25,FALSE,"anticipation","Thursday",370,7.11166666666713
"Android","The dishonest media likes saying that I am in Agreement with Julian Assange - wrong. I simply state what he states, it is for the people....",26,FALSE,"negative","Thursday",370,8.42500000000018
"Android","to make up their own minds as to the truth. The media lies to make it look like I am against ""Intelligence"" when in fact I am a big fan!",30,FALSE,"positive","Thursday",370,8.76583333333292
"Android","Toyota Motor said will build a new plant in Baja, Mexico, to build Corolla cars for U.S. NO WAY! Build plant in U.S. or pay big border tax.",28,FALSE,"positive","Thursday",370,13.2416666666663
"Android","How did NBC get ""an exclusive look into the top secret report he (Obama) was presented?"" Who gave them this report and why? Politics!",24,FALSE,"trust","Thursday",370,19.4094444444449
"Android","The Democratic National Committee would not allow the FBI to study or see its computer info after it was supposedly hacked by Russia......",23,FALSE,"positive","Thursday",370,19.5041666666666
"Android","So how and why are they so sure about hacking if they never even requested an examination of the computer servers? What is going on?",25,FALSE,"fear","Thursday",370,19.6675
"Android","The dishonest media does not report that any money spent on building the Great Wall (for sake of speed), will be paid back by Mexico later!",26,FALSE,"anger","Friday",371,6.33027777777761
"Android","Hillary and the Dems were never going to beat the PASSION of my voters. They saw what was happening in the last two weeks before the......",26,FALSE,"anticipation","Friday",371,6.65972222222217
"Android","and knew they were in big trouble - which is why they cancelled their big fireworks at the last minute.THEY SAW A MOVEMENT LIKE NEVER BEFORE",26,FALSE,NA,"Friday",371,6.76305555555564
"Android","Hopefully, all supporters, and those who want to MAKE AMERICA GREAT AGAIN, will go to D.C. on January 20th. It will be a GREAT SHOW!",25,FALSE,NA,"Friday",371,7.08361111111117
"Android","Wow, the ratings are in and Arnold Schwarzenegger got ""swamped"" (or destroyed) by comparison to the ratings machine, DJT. So much for....",22,FALSE,"anger","Friday",371,7.57694444444496
"Android","being a movie star-and that was season 1 compared to season 14. Now compare him to my season 1. But who cares, he supported Kasich &amp; Hillary",27,FALSE,"positive","Friday",371,7.71472222222155
"iOS","Anna Wintour came to my office at Trump Tower to ask me to meet with the editors of Conde Nast &amp; Steven Newhouse, a friend. Will go this AM.",29,FALSE,"positive","Friday",371,9.31416666666701
"iOS","I am asking the chairs of the House and Senate committees to investigate top secret intelligence shared with NBC prior to me seeing it.",24,FALSE,"trust","Friday",371,11.8602777777774
"iOS","Happy Birthday @EricTrump!
https://t.co/bJaEY7qFSn",3,TRUE,"anticipation","Friday",371,19.1191666666673
"Android","Gross negligence by the Democratic National Committee allowed hacking to take place.The Republican National Committee had strong defense!",18,FALSE,"negative","Friday",371,22.8938888888883
"Android","Intelligence stated very strongly there was absolutely no evidence that hacking affected the election results. Voting machines not touched!",19,FALSE,"positive","Saturday",372,6.94138888888938
"Android","Only reason the hacking of the poorly defended DNC is discussed is that the loss by the Dems was so big that they are totally embarrassed!",26,FALSE,"negative","Saturday",372,7.05861111111153
"Android","Having a good relationship with Russia is a good thing, not a bad thing. Only ""stupid"" people, or fools, would think that it is bad! We.....",26,FALSE,"negative","Saturday",372,10.0388888888888
"Android","have enough problems around the world without yet another one. When I am President, Russia will respect us far more than they do now and....",25,FALSE,"positive","Saturday",372,10.1794444444445
"Android","both countries will, perhaps, work together to solve some of the many great and pressing problems and issues of the WORLD!",21,FALSE,NA,"Saturday",372,10.3616666666662
"Android","Congratulation to Jane Timken on her major upset victory in becoming the Ohio Republican Party Chair. Jane is a loyal Trump supporter &amp; star",24,FALSE,"positive","Saturday",372,18.9013888888894
"Android","I look very much forward to meeting Prime Minister Theresa May in Washington in the Spring. Britain, a longtime U.S. ally, is very special!",24,FALSE,"positive","Saturday",372,21.1191666666668
"Android","Kellyanne Conway went to @MeetThePress this morning for an interview with @chucktodd. Dishonest media cut out 9 of her 10 minutes. Terrible!",22,FALSE,"anger","Sunday",373,11.7686111111107
"Android","Before I, or anyone, saw the classified and/or highly confidential hacking intelligence report, it was leaked out to @NBCNews. So serious!",21,FALSE,"trust","Sunday",373,13.9388888888893
"Android","Dishonest media says Mexico won't be paying for the wall if they pay a little later so the wall can be built more quickly. Media is fake!",27,FALSE,"negative","Sunday",373,23.0919444444448
"Android","Rupert Murdoch is a great guy who likes me much better as a very successful candidate than he ever did as a very successful developer!",25,FALSE,"positive","Monday",374,6.29444444444425
"Android","Meryl Streep, one of the most over-rated actresses in Hollywood, doesn't know me but attacked last night at the Golden Globes. She is a.....",24,FALSE,NA,"Monday",374,6.46388888888896
"Android","Hillary flunky who lost big. For the 100th time, I never ""mocked"" a disabled reporter (would never do that) but simply showed him.......",23,FALSE,"negative","Monday",374,6.60055555555527
"Android","""groveling"" when he totally changed a 16 year old story that he had written in order to make me look bad. Just more very dishonest media!",26,FALSE,"anger","Monday",374,6.72388888888872
"Android","It's finally happening - Fiat Chrysler just announced plans to invest $1BILLION in Michigan and Ohio plants, adding 2000 jobs. This after...",22,FALSE,"anticipation","Monday",374,9.23611111111177
"Android","Ford said last week that it will expand in Michigan and U.S. instead of building a BILLION dollar plant in Mexico. Thank you Ford &amp; Fiat C!",27,FALSE,"positive","Monday",374,9.27611111111173
"iOS","An old picture with Nancy and Ronald Reagan. https://t.co/8kvQ1PzPAf",9,TRUE,NA,"Monday",374,17.5424999999996
"iOS","Thank you to all of the men and women who protect &amp; serve our communities 24/7/365! 
#LawEnforcementAppreciationDay… https://t.co/aqUbDipSgv",18,TRUE,"negative","Monday",374,21.3336111111112
"iOS","'U.S. Small-Business Optimism Index Surges by Most Since 1980'
https://t.co/X22x1BttdG",9,TRUE,"anticipation","Tuesday",375,10.4394444444442
"iOS","'Small business optimism soars after Trump election' https://t.co/WjBaTp824U",8,TRUE,"surprise","Tuesday",375,15.8419444444439
"iOS","'Trump Helps Lift Small Business Confidence to 12-Yr. High'
https://t.co/MhbABREhzt https://t.co/CWAvJ4fRdx",10,TRUE,"fear","Tuesday",375,17.5147222222222
